,id,step,e_x,e_y
0,18,23,1027.6254391417542,1069.0730915074073
0,18,24,1031.5059872319168,1078.2894544841968
0,18,25,1039.6202263197465,1084.1340352241248
0,18,26,1043.5314970147788,1093.3374020836052
0,18,27,1051.669030442997,1099.1495058081298
0,18,28,1055.759913756635,1108.2744536827315
0,18,29,1064.0012678816654,1113.9383818413369
0,18,30,1068.2198180089547,1123.0050148891416
0,18,31,1076.5395533841734,1128.553168031074
0,18,32,1080.6731836779838,1137.6588311367511
0,18,33,1088.9750795622672,1143.2336427682342
0,18,34,1093.231128388039,1152.2827337940028
0,18,35,1101.5583068333353,1157.8197094251748
0,18,36,1105.8697643809944,1166.842532365626
0,18,37,1114.2912335645792,1172.2350138713832
0,18,38,1118.7908760518833,1181.1654795639688
0,18,39,1127.2835275850352,1186.445145267065
0,18,40,1131.8066766516554,1195.3637282554737
0,18,41,1140.3394862269656,1200.578242686511
0,18,42,1144.8774826725898,1209.4892801266467
0,18,43,1153.4528923377316,1214.6334369161502
0,18,44,1158.0869386140787,1223.494904915792
0,18,45,1166.7169041686489,1228.5470029479895
0,18,46,1171.5362442208063,1237.3090781280864
0,18,47,1180.213959248951,1242.2787121075978
0,18,48,1185.1668128440056,1250.9660155595302
0,18,49,1193.922727094291,1255.7965399246118
0,18,50,1199.0002206715221,1264.4115883268657
0,18,51,1207.8274699879037,1269.1104892096726
0,18,52,1213.047266331935,1277.6400686909153
0,18,53,1221.9267797342911,1282.2394427502168
0,18,54,1227.1153222180335,1290.7880699437724
0,18,55,1236.0144296328608,1295.3494170276244
0,18,56,1241.3735566831963,1303.7921510195467
0,18,57,1250.307137587715,1308.285605394793
0,18,58,1255.6091576665524,1316.7643189224225
0,18,59,1264.5517752487842,1321.2397620041695
0,18,60,1269.8639979504621,1329.712086948822
0,18,61,1278.8474974077753,1334.104892146011
0,18,62,1284.1909115211606,1342.557579624729
0,18,63,1293.1541813022466,1346.9915163441094
0,18,64,1298.5399846955447,1355.417257961839
0,18,65,1307.514620752423,1359.8281430937118
0,18,66,1312.9161781831435,1368.243793830442
0,18,67,1321.9404364551817,1372.5522462950223
0,18,68,1327.5560422314725,1380.8266025700018
0,18,69,1336.6464884417414,1384.9935904147412
0,18,70,1342.2534613255696,1393.27379905221
0,18,71,1351.3407501118406,1397.4476680624823
0,18,72,1356.9845454767637,1405.70282244498
0,18,73,1366.1272149516865,1409.7539451131195
0,18,74,1372.119893071281,1417.759431291668
0,18,75,1381.3988879098176,1421.4877358374918
0,18,76,1387.2974781362389,1429.5627982732112
0,18,77,1396.5562497487515,1433.3410449866128
0,18,78,1402.574200953527,1441.3275500606076
0,18,79,1411.885728736207,1444.9738427466625
0,18,80,1417.7399054085663,1453.0811613840917
0,18,81,1427.0118298012728,1456.827014832364
0,18,82,1433.0381121099467,1464.8072354769429
0,18,83,1442.3139823348843,1468.5433071531984
0,18,84,1448.5213510680876,1476.383496781648
0,18,85,1457.8411448412846,1480.0086097488643
0,18,86,1464.0084864346918,1487.8803247888177
0,18,87,1473.287247030539,1491.6092122643192
0,18,88,1479.2803488635134,1499.6143812456462
0,18,89,1488.574194779038,1503.3055095417758
0,18,90,1494.8642689690328,1511.0795025109237
0,18,91,1504.2466620105918,1514.539372568268
0,18,92,1510.9034355492513,1522.0017693719096
0,18,93,1520.3593424702074,1525.2553557473138
0,18,94,1527.0951377967526,1532.6465032440758
0,18,95,1536.6343607218384,1535.6470408601565
0,18,96,1543.7801342040775,1542.6426052648724
0,18,97,1553.4735584875375,1545.09974296163
0,18,98,1560.5266475439678,1552.1887439322932
0,18,99,1570.1495021554176,1554.90916101923
0,18,100,1576.9408180200105,1562.2493264688183
0,18,101,1586.5939383198427,1564.8603164107687
0,18,102,1594.149863251319,1571.4107361247943
0,18,103,1603.979022090283,1573.2512894433407
0,18,104,1612.0731658216869,1579.1236686251866
0,18,105,1622.0306018584688,1580.0453342768178
0,18,106,1630.7491618741324,1584.9429572975566
0,18,107,1640.7485682045226,1584.833993818585
0,18,108,1649.6227820048643,1589.4435848444598
0,18,109,1659.561941463733,1588.3421724552165
0,18,110,1669.1830292152774,1591.0688316706455
0,18,111,1678.5701631728991,1587.6218451517186
0,18,112,1688.5503814574681,1588.250528690834
0,18,113,1697.064831819918,1583.0060902056027
0,18,114,1706.9309095007475,1581.3749828529615
0,18,115,1713.4925439313395,1573.828794835209
0,18,116,1722.3957628614478,1569.2754781668275
0,19,1,900,900
0,19,2,903.8739550416021,909.2191362033352
0,19,3,911.6810397495908,915.4680903848194
0,19,4,915.2916659753018,924.7935060998536
0,19,5,923.2288265400897,930.8763904624548
0,19,6,926.9613646050922,940.1536831490798
0,19,7,934.963955623029,946.1502269035801
0,19,8,938.7077471898132,955.4229840288625
0,19,9,946.7532729732224,961.3617982933852
0,19,10,950.6368246376408,970.5768960394644
0,19,11,958.765567514931,976.4012877875272
0,19,12,962.711831192952,985.5897045708219
0,19,13,970.9102311753177,991.3156313717116
0,19,14,974.9797327920012,1000.4501350030979
0,19,15,983.2489809817775,1006.0732599684425
0,19,16,987.4852421176596,1015.1316313225334
0,19,17,995.8275988646991,1020.6457118356493
0,19,18,1000.1394124340292,1029.6683646463996
0,19,19,1008.5407631183602,1035.0921370124645
0,19,20,1012.9033551090915,1044.090347452458
0,19,21,1021.3287035418188,1049.4767659088295
0,19,22,1025.6795138791665,1058.4806789142083
0,19,23,1034.1206124069818,1063.8423815956066
0,19,24,1038.559951358569,1072.80297698168
0,19,25,1047.0434193127614,1078.0973864360187
0,19,26,1051.5973023417368,1087.0003156932019
0,19,27,1060.1267403413376,1092.2203432229153
0,19,28,1064.7662376622843,1101.0789584989575
0,19,29,1073.3423524628088,1106.2219396313576
0,19,30,1078.1667022927818,1114.9812574539988
0,19,31,1086.8537504525784,1119.93455880455
0,19,32,1091.841953693157,1128.6016130002201
0,19,33,1100.594990053687,1133.4373502212898
0,19,34,1105.5955472776434,1142.0972825218298
0,19,35,1114.3689182130336,1146.8960284444693
0,19,36,1119.4597206952199,1155.503219048108
0,19,37,1128.2995756749026,1160.178362247859
0,19,38,1133.5080758276454,1168.7148443194667
0,19,39,1142.4062260379087,1173.2780584099505
0,19,40,1147.6759246812267,1181.7768981077336
0,19,41,1156.596704204057,1186.2957135172244
0,19,42,1161.9355226949497,1194.7513043967137
0,19,43,1170.9422400901178,1199.0963063257786
0,19,44,1176.521002451913,1207.3955478881514
0,19,45,1185.6089603448997,1211.5679598207514
0,19,46,1191.3459263431835,1219.758638738554
0,19,47,1200.4958160308202,1223.793427296097
0,19,48,1206.3143239375786,1231.926382831386
0,19,49,1215.5297427734708,1235.8091725088063
0,19,50,1221.5498768398043,1243.7940322961397
0,19,51,1230.8539126290457,1247.4593996764327
0,19,52,1237.03822924304,1255.3177855169138
0,19,53,1246.3984239369004,1258.8372677647772
0,19,54,1252.6825207001793,1266.6160933747099
0,19,55,1262.0967329534678,1269.9884230813122
0,19,56,1268.5269697797785,1277.646886005265
0,19,57,1278.0166831366603,1280.8005093823058
0,19,58,1284.668496648066,1288.2673277816966
0,19,59,1294.2473333459336,1291.1388931240808
0,19,60,1301.1105526424094,1298.4118719421774
0,19,61,1310.7621789011528,1301.0283792633088
0,19,62,1317.8670450095829,1308.0654864517264
0,19,63,1327.5972533103252,1310.3726592723376
0,19,64,1334.8335553684838,1317.2745381848576
0,19,65,1344.5958519745645,1319.4419248543063
0,19,66,1351.8556086646238,1326.3191287047923
0,19,67,1361.6413536252162,1328.3780593899394
0,19,68,1368.925835045617,1335.2290688364249
0,19,69,1378.7145609000106,1337.2737805881218
0,19,70,1386.0689570196619,1344.0496833113948
0,19,71,1395.89200647639,1345.9225686177267
0,19,72,1403.465148399651,1352.4530755972914
0,19,73,1413.320322351962,1354.148819201051
0,19,74,1420.9459791678582,1360.6179271864055
0,19,75,1430.8234901294215,1362.178304449825
0,19,76,1438.405733876901,1368.6982415472064
0,19,77,1448.2878549032785,1370.2291510873251
0,19,78,1456.0807651163232,1376.495773017155
0,19,79,1465.9864866983048,1377.8656927010275
0,19,80,1473.9424200430171,1383.9240030772376
0,19,81,1483.8931203584884,1384.9157506417312
0,19,82,1492.045345344215,1390.7072295359426
0,19,83,1502.0186902063645,1391.436881686382
0,19,84,1510.3765753324742,1396.927396800536
0,19,85,1520.3701627028051,1397.285463095463
0,19,86,1528.8621218392257,1402.566242396415
0,19,87,1538.8572491034545,1402.878381743293
0,19,88,1547.2616315059668,1408.2974551357042
0,19,89,1557.2588087334163,1408.5350419260897
0,19,90,1565.8590649318346,1413.6375504583284
0,19,91,1575.8587802894915,1413.5621000385806
0,19,92,1584.6127935791635,1418.3960685246432
0,19,93,1594.603267789356,1417.9596913306032
0,19,94,1603.571593808816,1422.3833920899988
0,19,95,1613.5372561322986,1421.5553978543187
0,19,96,1622.7415471569357,1425.464493239927
0,19,97,1632.6678995914829,1424.2530778094658
0,19,98,1641.9911441476968,1427.8693066386506
0,19,99,1651.8371740778007,1426.1212521156167
0,19,100,1661.2876475677167,1429.3905870351982
0,19,101,1671.0724691690812,1427.3272726554997
0,19,102,1680.7152680413649,1429.9761271076509
0,19,103,1690.4340783403375,1427.6214028408665
0,19,104,1700.1050984499896,1430.1652916039034
0,19,105,1709.6890579929434,1427.3108705629527
0,19,106,1719.530062712373,1429.0869972791993
0,19,107,1728.911321428815,1425.6240527380346
0,19,108,1738.7835960250422,1427.2172238828537
0,19,109,1748.0888294227134,1423.554897925915
0,19,110,1758.0084964975235,1424.8198900701314
0,19,111,1767.2379988332932,1420.9706970853588
0,19,112,1777.2064906093844,1421.7639005334113
0,19,113,1786.1340834792043,1417.2585608624493
0,19,114,1796.1257872915749,1416.8513079608535
0,19,115,1804.4546623572528,1411.3168847623326
0,19,116,1814.3580788864342,1409.9303996201336
0,19,117,1822.3047087924592,1403.8598911458237
0,19,118,1832.037776012608,1401.5648089058886
0,19,119,1839.0793873345274,1394.4644068052314
0,19,120,1848.7320898076225,1391.8518726014547
0,19,121,1854.8059305182442,1383.907789330114
0,19,122,1862.840082698769,1377.9535976351676
0,19,123,1872.5241588207755,1375.4598715749948
0,20,1,900,900
0,20,2,903.8739550416021,909.2191362033352
0,20,3,911.6743010197479,915.476500074905
0,20,4,915.157446499297,924.8502771987913
0,20,5,922.9945839882658,931.0614989770728
0,20,6,926.5217995037664,940.4187822744414
0,20,7,934.4147046783472,946.5589816120097
0,20,8,938.0620203743774,955.8701087303285
0,20,9,946.01530896213,961.9318906993476
0,20,10,949.6914774731923,971.2316640878918
0,20,11,957.6804666619391,977.2463171736554
0,20,12,961.3267067699475,986.5578655451536
0,20,13,969.3073251211422,992.5836211602258
0,20,14,973.1150262848462,1001.8303185083564
0,20,15,981.1763810049399,1007.7476287145922
0,20,16,985.0388803116473,1016.9715703398241
0,20,17,993.1148136251034,1022.868968165697
0,20,18,997.049596110616,1032.0623074279947
0,20,19,1005.1975252707422,1037.8598284845814
0,20,20,1009.0963992787548,1047.0684538689502
0,20,21,1017.2754485573472,1052.821987817608
0,20,22,1021.2164966642487,1062.012642844269
0,20,23,1029.4333144817076,1067.7121081660944
0,20,24,1033.5330210281295,1076.833095296511
0,20,25,1041.7444438994935,1082.5403305665557
0,20,26,1045.7950506430386,1091.6832286305803
0,20,27,1054.031943241042,1097.353643106521
0,20,28,1058.1321890842694,1106.474387814334
0,20,29,1066.3929200001176,1112.1100177468215
0,20,30,1070.6107070486871,1121.1770058031123
0,20,31,1078.9468052560767,1126.7005433178538
0,20,32,1083.238502244221,1135.7327820747707
0,20,33,1091.5830465845988,1141.243551508477
0,20,34,1095.9129589158138,1150.257532826629
0,20,35,1104.3145591649738,1155.6809186006
0,20,36,1108.6427618087803,1164.6957209763677
0,20,37,1117.0661409661066,1170.0852185013623
0,20,38,1121.6159289724144,1178.9902411907021
0,20,39,1130.1249644471736,1184.243460707274
0,20,40,1134.7159006943034,1193.127339610928
0,20,41,1143.246153149042,1198.3460361012812
0,20,42,1147.8279474454027,1207.2346333486446
0,20,43,1156.405946312187,1212.3744714240559
0,20,44,1161.1490699712842,1221.1780376306856
0,20,45,1169.776609242536,1226.234277945683
0,20,46,1174.5075503538649,1235.0443969120274
0,20,47,1183.1520258309517,1240.0716271361212
0,20,48,1188.0127563122846,1248.810808973561
0,20,49,1196.7215658846671,1253.7257490374866
0,20,50,1201.6448688811906,1262.4298335731758
0,20,51,1210.3642035463104,1267.3260773372913
0,20,52,1215.354633153984,1275.9918497974274
0,20,53,1224.1234001644168,1280.7990033332267
0,20,54,1229.0221857745191,1289.5169101660767
0,20,55,1237.7494469943133,1294.3990113122509
0,20,56,1242.667585988878,1303.1060147479996
0,20,57,1251.444073344066,1307.8990586351579
0,20,58,1256.5889044400276,1316.4740637660034
0,20,59,1265.4510980101247,1321.1067223036173
0,20,60,1270.672415411587,1329.6353707658993
0,20,61,1279.565099351499,1334.2092282565557
0,20,62,1284.6612712251451,1342.813240822461
0,20,63,1293.5198083140942,1347.4528874300931
0,20,64,1298.6170068553586,1356.056291816203
0,20,65,1307.4787469808914,1360.6898176818395
0,20,66,1312.7807923282405,1369.1685154081802
0,20,67,1321.7272766798103,1373.6362237409967
0,20,68,1327.069397930034,1382.0897283720894
0,20,69,1336.0462355214515,1386.4961313106905
0,20,70,1341.6374197964644,1394.7870093343288
0,20,71,1350.6787115799652,1399.0596013913357
0,20,72,1356.0863130427617,1407.471369720264
0,20,73,1365.074573593247,1411.8544248507174
0,20,74,1370.4049384729847,1420.315347391957
0,20,75,1379.4023986606016,1424.6794865020506
0,20,76,1385.014345404189,1432.9563248928337
0,20,77,1394.1103391146876,1437.1111893212565
0,20,78,1400.0681391218116,1445.1426660892682
0,20,79,1409.290676991258,1449.0085159630512
0,20,80,1415.2308930202075,1457.0530068437354
0,20,81,1424.4734004462548,1460.8708670401622
0,20,82,1430.7978584861514,1468.6169131607057
0,20,83,1440.2277204558168,1471.9452315398664
0,20,84,1446.9119148430766,1479.3830770204693
0,20,85,1456.4823045692078,1482.2826701798556
0,20,86,1463.6546280555806,1489.2510111450226
0,20,87,1473.3752202852734,1491.598368532392
0,20,88,1480.6280039029284,1498.4829258744057
0,20,89,1490.3280012554949,1500.913985593994
0,20,90,1497.467213523948,1507.9162458138064
0,20,91,1507.1874497021918,1510.2650771485685
0,20,92,1514.55420345186,1517.0275426155226
0,20,93,1524.3237912931197,1519.1618231528255
0,20,94,1531.7245048308062,1525.8871067255163
0,20,95,1541.559843771976,1527.6943443723992
0,20,96,1549.2832751095123,1534.0463998172422
0,20,97,1559.136290276001,1535.7546422265448
0,20,98,1566.6832570327294,1542.3153809633668
0,20,99,1576.5042094886883,1544.1992315035623
0,20,100,1583.8343593590614,1551.0013563831767
0,20,101,1593.5872178008324,1553.2108251462007
0,20,102,1601.2877515056996,1559.5906198654845
0,20,103,1611.1408118764548,1561.2986015194408
0,20,104,1618.9808835759702,1567.506119199356
0,20,105,1628.8378983099813,1569.1911297433846
0,20,106,1637.066871386348,1574.873031019228
0,20,107,1646.9775070783917,1576.2069351310706
0,20,108,1654.7590442623305,1582.4876738658834
0,20,109,1664.6352194099115,1584.0564837505738
0,20,110,1672.7213155735533,1589.9399392685782
0,20,111,1682.6205300843583,1591.356114423376
0,20,112,1691.0642130522024,1596.71374617057
0,20,113,1700.9930287890354,1597.9048037107486
0,20,114,1709.7291451566184,1602.7710415606743
0,20,115,1716.907445315477,1595.808857504695
0,20,116,1726.7402384189359,1593.9878193984018
0,21,1,900,900
0,21,2,903.8739550416021,909.2191362033352
0,21,3,911.6665402819657,915.4861622342105
0,21,4,915.1257366022908,924.8688036969037
0,21,5,922.9529697141853,931.0925020999484
0,21,6,926.3998349668744,940.4796805860434
0,21,7,934.228527225455,946.7015434518129
0,21,8,937.7372256581237,956.0657858295275
0,21,9,945.5925810156738,962.2539513255861
0,21,10,949.1020161985715,971.6179176164823
0,21,11,957.022308712018,977.7227490229541
0,21,12,960.6325625233289,987.0483089213149
0,21,13,968.5780489040196,993.120314041064
0,21,14,972.2555322009192,1002.419567591808
0,21,15,980.2735258985479,1008.3955007461186
0,21,16,983.9750902122431,1017.6851951238459
0,21,17,992.0214286604893,1023.6229082843375
0,21,18,995.784777437423,1032.8877453570092
0,21,19,1003.8862177477818,1038.7500541937811
0,21,20,1007.8232927994889,1047.9424118911961
0,21,21,1015.9582188823639,1053.758164432885
0,21,22,1019.95275217564,1062.9256997488196
0,21,23,1028.1545036032646,1068.6468249457942
0,21,24,1032.358263497459,1077.720324973455
0,21,25,1040.6742528418158,1083.2740913733446
0,21,26,1044.9481669258575,1092.3147582957697
0,21,27,1053.3013737832355,1097.812388257658
0,21,28,1057.5915632941467,1106.8453431429914
0,21,29,1065.9647642471089,1112.312472719041
0,21,30,1070.2957908539067,1121.3259187044123
0,21,31,1078.6629059636714,1126.8023577609479
0,21,32,1082.9709610684833,1135.826805733755
0,21,33,1091.3402501366033,1141.2999218931516
0,21,34,1095.7199272467062,1150.2898289233294
0,21,35,1104.0958325165666,1155.7528144541839
0,21,36,1108.4046890739212,1164.7768797890615
0,21,37,1116.833013046974,1170.158641118335
0,21,38,1121.323657429651,1179.0936348524308
0,21,39,1129.8159583765264,1184.3738644523341
0,21,40,1134.3526247990026,1193.2855790893261
0,21,41,1142.8408342770829,1198.5723834034868
0,21,42,1147.2852282471206,1207.5304726104043
0,21,43,1155.7809025827596,1212.805272851434
0,21,44,1160.3784332706764,1221.685740833115
0,21,45,1168.9055524521616,1226.9095553842594
0,21,46,1173.5240820245435,1235.7791204575328
0,21,47,1182.1010544202848,1240.9206712471964
0,21,48,1186.7869761616528,1249.7548173538542
0,21,49,1195.4010847930606,1254.8339051150867
0,21,50,1200.2538091515032,1263.5775351564928
0,21,51,1208.952750980268,1268.5099190689398
0,21,52,1213.9693556523018,1277.1605651468076
0,21,53,1222.7405535958335,1281.9632817359254
0,21,54,1227.853857503852,1290.5571239001872
0,21,55,1236.7051832617162,1295.2105132378815
0,21,56,1241.946832884213,1303.72668075825
0,21,57,1250.8130948136777,1308.351548258852
0,21,58,1255.9663618454779,1316.92148635075
0,21,59,1264.8421467173878,1321.52805154703
0,21,60,1270.2597318650098,1329.933393370434
0,21,61,1279.2955618390256,1334.2175241668358
0,21,62,1285.0814335448426,1342.3737296941522
0,21,63,1294.2744508274118,1346.3092643773157
0,21,64,1300.2388148746995,1354.3358677381043
0,21,65,1309.4214617386208,1358.2955390088684
0,21,66,1315.2577542167858,1366.4157415992793
0,21,67,1324.4493366903907,1370.354626166123
0,21,68,1330.1818738537952,1378.5484053717269
0,21,69,1339.3559162383085,1382.5279714695762
0,21,70,1345.0938039265984,1390.7180047342565
0,21,71,1354.3017699480363,1394.6184357037835
0,21,72,1360.4053782322053,1402.5396708292815
0,21,73,1369.7433626943819,1406.117665544782
0,21,74,1376.1798484146077,1413.770877391669
0,21,75,1385.6412817839675,1417.0083576768852
0,21,76,1392.1495635425706,1424.6006082358851
0,21,77,1401.6422373780285,1427.7453090886868
0,21,78,1408.38557575757,1435.1295753013178
0,21,79,1417.9705099650134,1437.9807217793123
0,21,80,1424.7534186036942,1445.328656890574
0,21,81,1434.4018496465303,1447.9569221762022
0,21,82,1441.452045424909,1455.048800593556
0,21,83,1451.1395212061043,1457.5292870355179
0,21,84,1458.4002386620637,1464.4054765344138
0,21,85,1468.1371359683656,1466.6842549015507
0,21,86,1475.4913301471133,1473.4603767998988
0,21,87,1485.2769206961314,1475.5200412402792
0,21,88,1492.6782162521176,1482.244684286043
0,21,89,1502.5017625745625,1484.1149617121964
0,21,90,1510.1878340804194,1490.5121724174064
0,21,91,1520.0657360994096,1492.0700721905719
0,21,92,1527.9565488491078,1498.2129602856946
0,21,93,1537.8786335336888,1499.4588477252346
0,21,94,1546.0538057653541,1505.2178892238355
0,21,95,1556.00613389395,1506.1931660157052
0,21,96,1564.2144762814507,1511.9048308561485
0,21,97,1574.1749396942903,1512.7931824765578
0,21,98,1582.300520128164,1518.6219853221385
0,21,99,1592.2575274748856,1519.5482707518686
0,21,100,1600.3843855379448,1525.375292119848
0,21,101,1610.365668032528,1525.9868473204033
0,21,102,1618.9372420084007,1531.137392881423
0,21,103,1628.9368626360529,1531.224498007772
0,21,104,1637.8760241176242,1535.7068402533387
0,21,105,1647.8689852331015,1535.3317027524706
0,21,106,1657.0838448330085,1539.215819454374
0,21,107,1667.036660824459,1538.2455340116692
0,21,108,1676.1949636176378,1542.2611896179749
0,21,109,1686.1610002906032,1541.4377134294239
0,21,110,1694.9805255396307,1546.151095907196
0,21,111,1704.9804130775065,1546.1036698612297
0,21,112,1714.2506526290806,1549.8536910153605
0,21,113,1724.0714620040517,1547.969094713634
0,21,114,1733.860062309451,1550.0144074186103
0,21,115,1743.4091582654112,1547.0454401867496
0,21,116,1753.3684323124498,1547.947027928449
0,21,117,1761.7137015082976,1542.4373562459587
0,21,118,1771.5202861190332,1540.4800881824372
0,22,1,900,900
0,22,2,903.8739550416021,909.2191362033352
0,22,3,911.6699652615814,915.4819011398453
0,22,4,915.0421340727808,924.8961710270312
0,22,5,922.840902894754,931.1555004528897
0,22,6,926.2483679222333,940.5570525633927
0,22,7,934.1046187493096,946.7440811670169
0,22,8,937.6107674120631,956.1092785250373
0,22,9,945.4678493885331,962.2952515944122
0,22,10,948.9577366072746,971.6665208361139
0,22,11,956.8140346374043,977.853489501121
0,22,12,960.2938398638319,987.2285071323646
0,22,13,968.1502463117438,993.4153381244968
0,22,14,971.5823023994029,1002.8079411189367
0,22,15,979.4020319625452,1009.0410646985972
0,22,16,982.8028343832073,1018.4450289103336
0,22,17,990.6442615643377,1024.6508342378497
0,22,18,994.1579382197359,1034.0132098103907
0,22,19,1002.0558657165061,1040.146947761735
0,22,20,1005.7451887468713,1049.4415104506202
0,22,21,1013.7418483719777,1055.4459617028324
0,22,22,1017.4701458753483,1064.724959371027
0,22,23,1025.475798240086,1070.7174154797497
0,22,24,1029.1717561309415,1080.009341828415
0,22,25,1037.208788783249,1085.959644858156
0,22,26,1041.0081462509675,1095.2097736590156
0,22,27,1049.0750651109095,1101.119496165793
0,22,28,1052.7750457632794,1110.4098214115575
0,22,29,1060.8229213497839,1116.345450994352
0,22,30,1064.635391625164,1125.590183029373
0,22,31,1072.6678609159721,1131.5466448224363
0,22,32,1076.3617152203424,1140.839407618187
0,22,33,1084.3840765542814,1146.809476179579
0,22,34,1088.1752295343063,1156.0629706050404
0,22,35,1096.238592059179,1161.9775445366502
0,22,36,1100.0818634444445,1171.2095142646767
0,22,37,1108.162951057573,1177.099847276395
0,22,38,1112.1240941894832,1186.2818593156226
0,22,39,1120.3045773779488,1192.033354321552
0,22,40,1124.4051983284448,1201.1539303900004
0,22,41,1132.5931336220162,1206.8948114746674
0,22,42,1136.5819231768949,1216.0648473462925
0,22,43,1144.7687373222868,1221.8073271371852
0,22,44,1148.7004729023733,1231.0019698887163
0,22,45,1156.9218063417313,1236.6949196055937
0,22,46,1161.0661062295553,1245.7957315715548
0,22,47,1169.322769144661,1251.4373197793486
0,22,48,1173.5153513741425,1260.5159900701476
0,22,49,1181.7837106047134,1266.1404220978488
0,22,50,1185.7966231426574,1275.2999271588667
0,22,51,1193.9913218105437,1281.0311498680746
0,22,52,1197.9055249269627,1290.233269947894
0,22,53,1206.1050967337392,1295.957518561076
0,22,54,1210.0898893408598,1305.129291992547
0,22,55,1218.2475138335185,1310.913162896775
0,22,56,1222.2060221456147,1320.0963111555732
0,22,57,1230.3443488190114,1325.9073040962917
0,22,58,1234.2231005000815,1335.1244232447348
0,22,59,1242.3726513960855,1340.9196644125757
0,22,60,1246.3607664644894,1350.0899936433705
0,22,61,1254.4976312320955,1355.9030334465792
0,22,62,1258.480665642181,1365.075570548607
0,22,63,1266.691257712545,1370.78400096809
0,22,64,1271.0294777003446,1379.79398694685
0,22,65,1279.3355825912615,1385.3625254931014
0,22,66,1283.623120805961,1394.3967391311273
0,22,67,1291.9622874522943,1399.9156429756133
0,22,68,1296.321299597235,1408.915588148794
0,22,69,1304.686157120354,1414.3954748828353
0,22,70,1309.2030153019602,1423.3172455684814
0,22,71,1317.607123788088,1428.7367437512835
0,22,72,1321.9313100422728,1437.753473382315
0,22,73,1330.269354789009,1443.2740720637466
0,22,74,1334.6782387807864,1452.2496913709058
0,22,75,1343.0764509311812,1457.6783221998496
0,22,76,1347.6541292371112,1466.5690399058292
0,22,77,1356.1873788879705,1471.7828341476563
0,22,78,1360.8952803336877,1480.6052864131782
0,22,79,1369.4133253873524,1485.8438843614592
0,22,80,1374.0334440594231,1494.7126217832113
0,22,81,1382.5705976479298,1499.920021192345
0,22,82,1387.3241108699292,1508.717981867881
0,22,83,1396.0001251260705,1513.6905844688567
0,22,84,1401.142268552324,1522.2672015749097
0,22,85,1409.9213966136695,1527.0554069258208
0,22,86,1415.2503846557731,1535.5171967156416
0,22,87,1424.0127686936498,1540.3359751887365
0,22,88,1429.3339156564734,1548.8026979903896
0,22,89,1438.1837060025782,1553.459006703307
0,22,90,1442.8303226289972,1562.3138897588356
0,22,91,1451.4601038871783,1567.366302591923
0,22,92,1456.3112886609244,1576.110786927261
0,22,93,1464.9536748575651,1581.1416080161205
0,22,94,1469.7486914464012,1589.9170177451751
0,22,95,1478.4045366711025,1594.9246462703372
0,22,96,1483.107433284278,1603.7497674279068
0,22,97,1491.7698852271903,1608.7459586108714
0,22,98,1497.2867396878137,1617.0864811880426
0,22,99,1506.1867631501877,1621.6460406370672
0,22,100,1511.6887694402283,1629.9963655878912
0,22,101,1520.5516250746616,1634.6277573876846
0,22,102,1526.5200788625627,1642.651320148808
0,22,103,1535.5296953695515,1646.9903074035708
0,22,104,1541.3254015212713,1655.1395276241144
0,22,105,1550.2818119774754,1659.5873036683863
0,22,106,1555.3494626174747,1668.2081456800993
0,22,107,1563.4829089525883,1674.0259674987722
0,22,108,1567.9152242855241,1682.9900391623312
0,22,109,1576.2401888880784,1688.530342797171
0,22,110,1581.9194919124493,1696.7611092959469
0,22,111,1591.0995997324335,1700.7266635338137
0,22,112,1598.1260481090571,1707.842070986001
0,23,1,900,900
0,23,2,903.8739550416021,909.2191362033352
0,23,3,911.7061024319985,915.4366491510586
0,23,4,915.2104558293612,924.8025184255249
0,23,5,923.0794024978455,930.9733918101074
0,23,6,926.5780030337468,940.3414115736535
0,23,7,934.4821482347297,946.4671350935145
0,23,8,938.0576678295077,955.8060675607378
0,23,9,946.0181560483604,961.8583916860229
0,23,10,949.7580242199059,971.1327318813932
0,23,11,957.8069582213767,977.066926135036
0,23,12,961.7229339819211,986.268292003364
0,23,13,969.8625766227997,992.0774414831752
0,23,14,973.7809379837157,1001.2777917072308
0,23,15,981.9343772004391,1007.0675610410814
0,23,16,985.9061438710147,1016.2449827658636
0,23,17,994.0985640529693,1021.9794619542732
0,23,18,998.1446384184663,1031.124366668313
0,23,19,1006.3690252890891,1036.812904318916
0,23,20,1010.5351490361384,1045.9037465749598
0,23,21,1018.845325576587,1051.4662069897922
0,23,22,1023.1239196754509,1060.5046599844793
0,23,23,1031.5196724675975,1065.937093606086
0,23,24,1036.0171973500348,1074.868625945604
0,23,25,1044.5181682226664,1080.1348859299449
0,23,26,1049.192026413166,1088.97542039428
0,23,27,1057.7988623607614,1094.0668224576787
0,23,28,1062.535758347096,1102.873741125104
0,23,29,1071.1756840568523,1107.9087866790082
0,23,30,1075.9679083344822,1116.685721592342
0,23,31,1084.6541178888806,1121.6404933910303
0,23,32,1089.653690223966,1130.3009943272493
0,23,33,1098.4567648221855,1135.0450303324017
0,23,34,1103.6792137582465,1143.572985955541
0,23,35,1112.5862671051482,1148.1187972885648
0,23,36,1117.9701940959035,1156.545738023981
0,23,37,1126.962089723244,1160.9213309011823
0,23,38,1132.4312290767193,1169.2932192623746
